147,110,180,142
148.99,114.07,182.01,146.09
151.54,117.78,184.93,150.16
154.69,118.86,188.03,151.2
158.12,118.7,191.35,150.93
160.43,118.18,193.66,150.41
160.55,119.25,193.72,151.42
160.99,120.26,194.1,152.36
161.78,121.07,194.81,153.1
162.89,121.07,195.83,153.01
165.72,119.42,198.6,151.3
164.8,115.28,197.67,147.15
160.24,112.19,193.05,144
156.7,109.78,189.38,141.47
156.17,107.17,188.95,138.95
154.66,79.93,187.4,111.67
151.66,74.418,184.61,106.36
147.4,71.569,180.46,103.63
142.6,69.935,175.59,101.93
136,68.573,168.96,100.53
129.81,67.919,162.54,99.649
129.22,68.066,161.95,99.803
128.75,67.316,161.48,99.057
128.59,66.072,161.34,97.827
129.87,64.456,162.67,96.26
140.43,67.349,173.07,99
146.71,72.563,179.26,104.13
152.23,80.091,184.25,111.14
157.67,90.247,189.62,121.23
161.22,100.65,193.04,131.5
164.75,122.61,196.52,153.42
166.38,128.81,198.02,159.49
167.35,127.4,197.82,156.94
167.48,113.79,196.34,141.77
166.53,93.937,195.38,121.91
166.05,65.381,196.28,94.69
165.33,61,196.13,90.864
164.36,58.857,195.29,88.854
163.53,59.581,194.5,89.615
162.88,63.319,193.71,93.21
162.49,78.625,193.56,108.76
162.49,93.135,193.72,123.41
162.77,110.07,194.06,140.41
162.99,125.02,194.42,155.5
162.95,129.05,194.41,159.56
161.93,105.97,193.86,136.94
161.64,97.318,193.86,128.56
161.28,95.689,193.12,126.57
160.26,97.302,192.09,128.17
159.54,102.34,191.41,133.24
157.89,118.98,189.77,149.89
157.64,130.25,189.81,161.44
158.17,143.06,190.39,174.3
159.4,159.58,191.45,190.66
159.88,171.93,191.87,202.96
159.99,158.59,190.26,187.95
159.21,141.67,189.45,171
158.28,128.65,189.24,158.66
157.05,120.27,188.08,150.36
155.74,115.71,186.63,145.67
152.63,113.65,183.63,143.71
151.25,116.79,182.53,147.12
149.6,123.98,181.05,154.48
148.05,134.66,179.6,165.26
147.58,146.78,179.14,177.38
145.6,147.79,177.43,178.65
141.58,128.56,173.02,159.05
137.51,108.35,169.11,138.99
134.68,93.302,166.39,124.05
132.18,85.076,163.13,115.09
126.98,80.893,158.33,111.29
125.74,83.735,157.07,114.12
124.39,92.037,155.73,122.43
124.38,109.11,155.73,139.51
125.32,125.69,156.9,156.31
127.93,154.7,159.9,185.69
127.88,150.13,159.52,180.8
128.57,131.71,159.99,162.18
134.97,113.63,166.87,144.57
141.55,99.762,174.24,131.46
147.86,89.081,179.69,119.94
153.2,87.979,184.79,118.61
158.18,90.197,189.69,120.74
161.61,95.595,192.92,125.96
165.06,103.14,196.16,133.3
162.72,90.374,200.92,127.41
164.14,97.483,203.61,135.76
163.67,90.205,205.34,130.62
163.95,74.133,206.29,115.19
166.9,71.093,206.5,109.49
170.02,59.235,210.92,98.909
170.45,60.265,211.11,99.695
170.22,63.617,210.79,102.96
169.72,67.884,210.71,107.63
170.29,75.923,211.36,115.76
158.92,84.334,208.26,132.19
155.5,86.461,204.98,134.45
153.74,87.725,203.24,135.74
151.79,88.787,201.29,136.8
149.89,88.778,199.54,136.94
146.84,80.505,196.6,128.78
145.15,79.027,194.5,126.9
142.51,77.81,192.03,125.84
139.58,75.816,189.94,124.67
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
158.58,92.395,190.23,123.04
