47,45,17,66
45,39,17,66
33,36,17,66
31,39,17,66
36,32,17,66
29,34,17,66
31,33,17,66
34,35,17,66
40,32,17,66
38,28,17,66
40,29,17,66
46,32,17,66
61,33,17,66
63,27,17,66
61,27,17,66
83,29,17,66
98,31,17,66
89,24,17,66
81,23,17,66
87,21,17,66
81,14,17,66
80,19,17,66
84,27,17,66
91,33,17,66
76,40,17,66
75,38,17,66
82,27,17,66
78,20,17,66
69,10,17,66
62,9,17,66
64,12,17,66
76,18,17,66
83,20,17,66
90,21,17,66
106,19,17,66
116,16,17,66
112,14,17,66
109,7,17,66
129,17,17,66
140,20,17,66
146,23,17,66
150,28,17,66
151,30,17,66
152,27,17,66
152,21,17,66
154,27,17,66
130,32,17,66
108,29,17,66
103,28,17,66
102,29,17,66
109,21,17,66
111,9,17,66
110,8,17,66
119,15,17,66
124,17,17,66
124,24,17,66
111,25,17,66
112,30,17,66
105,26,17,66
105,20,17,66
129,17,17,66
140,16,17,66
132,20,17,66
132,28,17,66
130,36,17,66
130,36,17,66
134,39,17,66
146,50,17,66
143,57,17,66
125,53,17,66
131,44,17,66
126,44,17,66
114,51,17,66
104,43,17,66
99,48,17,66
111,58,17,66
121,67,17,66
130,75,17,66
140,72,17,66
152,77,17,66
139,58,17,66
149,54,17,66
163,51,17,66
171,51,17,66
177,49,17,66
187,51,17,66
183,54,17,66
179,58,17,66
180,62,17,66
177,50,17,66
195,33,17,66
179,14,17,66
178,11,17,66
169,12,17,66
170,6,17,66
159,7,17,66
156,16,17,66
153,33,17,66
154,36,17,66
143,38,17,66
144,33,17,66
149,32,17,66
146,21,17,66
141,20,17,66
132,1,17,66
134,7,17,66
129,6,17,66
127,8,17,66
123,17,17,66
101,21,17,66
95,21,17,66
87,22,17,66
78,26,17,66
67,28,17,66
52,25,17,66
36,33,17,66
31,30,17,66
26,29,17,66
18,35,17,66
20,33,17,66
31,34,17,66
33,39,17,66
25,40,17,66
1,38,17,66
0,23,17,66
12,16,17,66
9,15,17,66
5,17,17,66
0,26,17,66
24,29,17,66
17,26,17,66
4,27,17,66
2,30,17,66
16,11,17,66
40,12,17,66
31,7,17,66
41,0,17,66
23,0,17,66
25,0,17,66
10,6,17,66
