43,44,64,80
32,41,53,77
29,46,50,82
36,41,57,77
27,43,48,79
28,44,49,80
33,44,54,80
38,43,59,79
37,38,58,74
41,35,62,71
42,37,63,73
NaN,NaN,NaN,NaN
63,36,84,72
62,35,83,71
57,22,78,58
66,24,87,60
70,14,91,50
78,30,99,66
86,27,107,63
83,28,104,64
80,31,101,67
82,37,103,73
89,43,110,79
NaN,NaN,NaN,NaN
73,45,94,81
79,33,100,69
76,26,97,62
70,19,91,55
59,18,80,54
64,22,85,58
74,27,95,63
82,29,103,65
88,30,109,66
99,16,120,52
NaN,NaN,NaN,NaN
111,27,132,63
111,25,132,61
NaN,NaN,NaN,NaN
138,32,159,68
146,35,167,71
148,34,169,70
151,37,172,73
149,34,170,70
153,31,174,67
154,37,175,73
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
121,36,142,72
120,27,141,63
124,44,145,80
113,43,134,79
110,37,131,73
102,33,123,69
106,38,127,74
NaN,NaN,NaN,NaN
134,20,155,56
128,27,149,63
131,36,152,72
132,54,153,90
133,54,154,90
132,52,153,88
141,60,162,96
138,66,159,102
NaN,NaN,NaN,NaN
134,82,155,118
129,83,150,119
119,95,140,131
108,76,129,112
100,66,121,102
111,73,132,109
117,69,138,105
128,59,149,95
NaN,NaN,NaN,NaN
118,78,139,114
NaN,NaN,NaN,NaN
150,80,171,116
160,61,181,97
169,70,190,106
176,71,197,107
NaN,NaN,NaN,NaN
189,110,210,146
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
161,93,182,129
156,74,177,110
NaN,NaN,NaN,NaN
148,80,169,116
NaN,NaN,NaN,NaN
135,102,156,138
NaN,NaN,NaN,NaN
146,136,167,172
151,141,172,177
148,140,169,176
149,144,170,180
NaN,NaN,NaN,NaN
129,152,150,188
127,154,148,190
121,155,142,191
113,154,134,190
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
133,106,154,142
139,92,160,128
NaN,NaN,NaN,NaN
138,52,159,88
134,48,155,84
130,48,151,84
NaN,NaN,NaN,NaN
160,79,181,115
NaN,NaN,NaN,NaN
165,83,186,119
NaN,NaN,NaN,NaN
179,96,200,132
NaN,NaN,NaN,NaN
152,40,173,76
NaN,NaN,NaN,NaN
172,89,193,125
NaN,NaN,NaN,NaN
165,41,186,77
176,27,197,63
NaN,NaN,NaN,NaN
168,31,189,67
162,34,183,70
