48,46,64,111
43,40,61,106
32,36,49,102
30,41,46,105
36,37,53,102
27,38,44,102
29,38,45,104
32,39,49,103
38,37,55,102
37,32,55,98
40,30,58,94
43,30,60,98
59,35,76,103
63,32,81,100
60,28,78,98
81.181,28.302,99.181,98.302
95.783,30.202,113.78,100.2
86.858,25.635,104.86,95.635
77.932,21.068,95.932,91.068
84.838,23.283,102.84,93.283
82.334,22.47,100.33,92.47
77.622,21.686,95.622,91.686
79.424,28.183,97.424,98.183
88.915,35.816,106.91,105.82
71.175,39.239,89.175,109.24
68.671,38.426,86.671,108.43
76.35,27.16,94.35,97.16
72.789,19.139,90.789,89.139
65.39,14.227,83.39,84.227
56.159,9.4285,74.159,79.429
58.732,14.031,76.732,84.031
69.691,19.887,87.691,89.887
78.508,19.178,96.508,89.178
85.413,21.393,103.41,91.393
101.76,19.006,119.76,89.006
116.36,20.906,134.36,90.906
109.48,19.448,127.48,89.448
107.5,14.423,125.5,84.423
129.56,21.561,147.56,91.561
136.46,23.776,154.46,93.776
143.37,25.992,161.37,95.992
147.74,31.717,165.74,101.72
149.26,28.196,167.26,98.196
145.36,26.125,163.36,96.125
150.12,22.943,168.12,92.943
147.39,24.35,165.39,94.35
120.82,32.621,138.82,102.62
103.64,30.514,121.64,100.51
99.741,28.443,117.74,98.443
99.854,31.059,117.85,101.06
106.31,16.855,124.31,86.855
104.95,7.3757,122.95,77.376
106.49,11.207,124.49,81.207
113.39,13.423,131.39,83.423
117.08,16.36,135.08,86.36
119.4,25.375,137.4,95.375
107.72,24.469,125.72,94.469
109.19,31.64,127.19,101.64
99.963,26.841,117.96,96.841
99.847,19.006,117.85,89.006
121.05,14.327,139.05,84.327
133.99,16.782,151.99,86.781
128.03,21.805,146.03,91.805
129.57,25.637,147.57,95.637
126.85,31.942,144.85,101.94
127.81,34.891,145.81,104.89
131.02,43.669,149.02,113.67
139.1,55.118,157.1,125.12
138.35,65.769,156.35,135.77
122.23,54.87,140.23,124.87
123.92,42.544,141.92,112.54
117.23,44.04,135.23,114.04
107.52,48.962,125.52,118.96
99.162,37.025,117.16,107.03
96.442,43.331,114.44,113.33
105.87,52.989,123.87,122.99
118.23,62.575,136.23,132.57
125.14,64.79,143.14,134.79
135.84,61.76,153.84,131.76
149.1,70.199,167.1,140.2
135.99,56.28,153.99,126.28
144.82,54.337,162.82,124.34
159.02,52.18,177.02,122.18
163.79,48.998,181.79,119
171.79,48.548,189.79,118.55
184.73,51.002,202.73,121
178.04,52.499,196.04,122.5
174.54,59.635,192.54,129.63
176.08,63.466,194.08,133.47
175.42,52.627,193.42,122.63
134.52,58.832,152.52,128.83
120.78,41.76,138.78,111.76
132.52,37.233,150.52,107.23
133.24,33.382,151.24,103.38
134.78,27.848,152.78,97.848
132.28,27.035,150.28,97.035
137.88,37.263,155.88,107.26
151.51,44.308,169.51,114.31
151.62,46.924,169.62,116.92
141.92,51.845,159.92,121.85
143.46,46.311,161.46,116.31
146.38,40.123,164.38,110.12
142.48,38.052,160.48,108.05
139.76,17.513,157.76,87.513
175.11,22.224,193.11,92.224
184.6,29.856,202.6,99.856
182.62,24.831,200.62,94.831
189.53,27.047,207.53,97.047
194.59,37.06,212.59,107.06
178.11,42.314,196.11,112.31
179.65,36.78,197.65,106.78
177.28,45.839,195.28,115.84
171.25,45.829,189.25,115.83
144.56,45.479,162.56,115.48
137.68,44.022,155.68,114.02
126.86,58.619,144.86,128.62
129.57,46.913,147.57,116.91
127.6,41.888,145.6,111.89
127.37,55.627,145.37,125.63
132.53,50.036,150.53,120.04
150.78,52.892,168.78,122.89
157.68,55.108,175.68,125.11
153.88,43.183,171.88,113.18
148.16,52.999,166.16,123
151.18,36.295,169.18,106.3
151.06,28.461,169.06,98.461
179.64,28.368,197.64,98.368
186.54,30.584,204.54,100.58
186.65,33.2,204.65,103.2
180.93,43.016,198.93,113.02
178.96,37.991,196.96,107.99
172.08,36.533,190.08,106.53
176.45,42.259,194.45,112.26
165,38.686,183,108.69
149.34,39.367,167.34,109.37
140.11,34.568,158.11,104.57
151.13,22.971,169.13,92.971
143.1,25.332,161.1,95.332
150.71,20.132,168.71,90.132
148.34,29.191,166.34,99.191
