163,96,214,150
160,99,211,153
157,99,208,153
154,99,205,153
153,93,204,147
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
145,95,196,149
147,97,198,151
150,94,201,148
154,89,205,143
158,83,209,137
162,78,213,132
163,75,214,129
165,75,216,129
165,81,216,135
161,86,212,140
159,87,210,141
157,89,208,143
156,90,207,144
153,89,204,143
153,86,204,140
154,83,205,137
155,83,206,137
155,89,206,143
153,94,204,148
150,94,201,148
150,94,201,148
149,95,200,149
149,96,200,150
146,96,197,150
143,93,194,147
137,89,188,143
137,87,188,141
138,85,189,139
136,91,187,145
136,96,187,150
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
148,88,199,142
151,82,202,136
156,78,207,132
160,76,211,130
162,79,213,133
164,82,215,136
166,84,217,138
167,84,218,138
168,85,219,139
168,84,219,138
168,84,219,138
168,83,219,137
166,83,217,137
164,81,215,135
163,82,214,136
159,87,210,141
156,89,207,143
152,89,203,143
148,91,199,145
143,95,194,149
139,93,190,147
141,89,192,143
142,86,193,140
143,85,194,139
143,85,194,139
143,86,194,140
142,86,193,140
143,89,194,143
145,92,196,146
145,94,196,148
147,92,198,146
151,90,202,144
151,89,202,143
153,86,204,140
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
160,110,211,164
161,105,212,159
162,103,213,157
160,101,211,155
157,100,208,154
153,100,204,154
152,101,203,155
149,104,200,158
147,106,198,160
144,107,195,161
142,105,193,159
140,100,191,154
139,96,190,150
138,93,189,147
139,92,190,146
139,92,190,146
142,94,193,148
143,97,194,151
145,101,196,155
147,109,198,163
150,112,201,166
NaN,NaN,NaN,NaN
156,115,207,169
157,113,208,167
157,110,208,164
160,107,211,161
160,105,211,159
161,104,212,158
160,105,211,159
159,106,210,160
158,108,209,162
157,112,208,166
156,115,207,169
156,117,207,171
158,117,209,171
156,116,207,170
158,110,209,164
158,105,209,159
158,101,209,155
157,97,208,151
156,96,207,150
155,98,206,152
156,100,207,154
158,101,209,155
160,101,211,155
159,104,210,158
155,109,206,163
151,111,202,165
147,111,198,165
143,112,194,166
138,110,189,164
136,108,187,162
132,108,183,162
129,105,180,159
