165,93,51,54
163,92,51,54
161,95,51,54
159,100,51,54
156,100,51,54
153,99,51,54
151,95,51,54
149,90,51,54
148,88,51,54
149,87,51,54
146,86,51,54
141,85,51,54
135,90,51,54
130,92,51,54
126,91,51,54
126,89,51,54
129,85,51,54
132,83,51,54
135,83,51,54
138,84,51,54
141,87,51,54
141,89,51,54
141,91,51,54
143,91,51,54
143,92,51,54
143,94,51,54
144,91,51,54
144,89,51,54
146,84,51,54
152,77,51,54
156,76,51,54
161,72,51,54
165,72,51,54
170,71,51,54
173,73,51,54
174,75,51,54
173,76,51,54
171,76,51,54
170,73,51,54
166,70,51,54
164,67,51,54
159,70,51,54
153,74,51,54
147,79,51,54
144,80,51,54
141,80,51,54
138,80,51,54
138,81,51,54
137,80,51,54
138,76,51,54
137,72,51,54
140,68,51,54
144,65,51,54
146,69,51,54
148,72,51,54
150,79,51,54
154,82,51,54
158,85,51,54
162,87,51,54
165,85,51,54
170,79,51,54
174,73,51,54
179,67,51,54
179,65,51,54
181,65,51,54
180,71,51,54
177,75,51,54
175,76,51,54
174,76,51,54
173,79,51,54
172,76,51,54
170,73,51,54
172,69,51,54
172,69,51,54
172,73,51,54
169,78,51,54
168,79,51,54
167,79,51,54
167,79,51,54
167,81,51,54
165,81,51,54
161,78,51,54
157,75,51,54
156,71,51,54
157,71,51,54
155,75,51,54
154,80,51,54
155,84,51,54
157,87,51,54
160,90,51,54
163,90,51,54
165,83,51,54
170,73,51,54
174,68,51,54
178,64,51,54
182,61,51,54
183,64,51,54
185,65,51,54
187,67,51,54
189,67,51,54
189,68,51,54
189,67,51,54
188,66,51,54
189,65,51,54
186,65,51,54
184,63,51,54
182,65,51,54
178,69,51,54
175,72,51,54
172,72,51,54
168,75,51,54
164,77,51,54
160,75,51,54
161,71,51,54
162,68,51,54
163,67,51,54
163,66,51,54
163,67,51,54
162,68,51,54
164,70,51,54
165,72,51,54
167,74,51,54
169,73,51,54
174,70,51,54
176,68,51,54
179,66,51,54
184,64,51,54
189,63,51,54
194,62,51,54
196,63,51,54
198,65,51,54
199,66,51,54
199,66,51,54
199,66,51,54
197,64,51,54
195,63,51,54
194,60,51,54
195,57,51,54
196,54,51,54
194,53,51,54
192,52,51,54
187,51,51,54
186,53,51,54
183,57,51,54
179,59,51,54
176,59,51,54
173,56,51,54
173,52,51,54
168,47,51,54
166,44,51,54
166,42,51,54
165,43,51,54
165,44,51,54
166,45,51,54
168,49,51,54
170,53,51,54
172,54,51,54
173,53,51,54
175,50,51,54
178,48,51,54
177,43,51,54
180,40,51,54
181,37,51,54
180,33,51,54
180,35,51,54
178,35,51,54
176,38,51,54
175,42,51,54
174,46,51,54
174,48,51,54
175,49,51,54
174,48,51,54
174,44,51,54
174,38,51,54
175,36,51,54
172,33,51,54
172,32,51,54
171,32,51,54
172,34,51,54
173,37,51,54
175,38,51,54
174,41,51,54
172,43,51,54
169,46,51,54
164,47,51,54
160,47,51,54
156,46,51,54
154,45,51,54
151,44,51,54
148,41,51,54
144,42,51,54
144,42,51,54
145,42,51,54
146,41,51,54
150,41,51,54
154,35,51,54
158,32,51,54
159,29,51,54
160,25,51,54
165,25,51,54
171,28,51,54
173,33,51,54
178,33,51,54
181,34,51,54
184,34,51,54
186,34,51,54
187,35,51,54
189,38,51,54
192,41,51,54
194,44,51,54
195,43,51,54
197,45,51,54
198,48,51,54
197,48,51,54
192,47,51,54
189,47,51,54
185,47,51,54
181,47,51,54
175,46,51,54
174,45,51,54
172,45,51,54
170,45,51,54
173,47,51,54
174,49,51,54
177,53,51,54
182,54,51,54
187,54,51,54
192,55,51,54
198,55,51,54
203,54,51,54
207,54,51,54
209,53,51,54
212,52,51,54
214,52,51,54
213,56,51,54
210,59,51,54
208,60,51,54
205,63,51,54
203,63,51,54
202,64,51,54
202,64,51,54
201,63,51,54
202,62,51,54
205,61,51,54
207,61,51,54
208,61,51,54
211,63,51,54
